canal1,canal2,canal3,canal4,canal5,canal6,canal7,canal8,Label
0.0825,0.07380208333333334,0.05171875,0.028854166666666667,0.06489583333333333,0.06510416666666667,0.03432291666666667,0.03338541666666667,1
0.09213541666666666,0.09161458333333333,0.05046875,0.040677083333333336,0.06307291666666667,0.07817708333333333,0.03770833333333334,0.0409375,1
0.1334375,0.14213541666666665,0.08598958333333333,0.040729166666666664,0.059166666666666666,0.06817708333333333,0.055677083333333335,0.04796875,1
0.1140625,0.12161458333333333,0.0696875,0.03859375,0.060520833333333336,0.09619791666666666,0.047239583333333335,0.048125,1
0.11651041666666667,0.09895833333333333,0.07807291666666667,0.03557291666666667,0.06541666666666666,0.08328125,0.05390625,0.048854166666666664,1
0.07046875,0.08677083333333334,0.04645833333333333,0.03609375,0.05765625,0.07614583333333333,0.039010416666666665,0.03770833333333334,1
0.0740625,0.07526041666666666,0.051666666666666666,0.030833333333333334,0.057916666666666665,0.08640625,0.039739583333333335,0.035104166666666665,1
0.0496875,0.060625,0.0296875,0.026458333333333334,0.05578125,0.07307291666666667,0.0325,0.026302083333333334,1
0.051875,0.05848958333333333,0.038489583333333334,0.028958333333333332,0.058229166666666665,0.07411458333333333,0.035729166666666666,0.024010416666666666,1
0.04375,0.03859375,0.0278125,0.029427083333333333,0.0534375,0.09317708333333333,0.03390625,0.027083333333333334,1
0.0171875,0.019166666666666665,0.021354166666666667,0.03239583333333333,0.0665625,0.066875,0.029895833333333333,0.018020833333333333,1
0.018229166666666668,0.014010416666666666,0.021302083333333333,0.028385416666666666,0.07020833333333333,0.07192708333333334,0.029114583333333333,0.017291666666666667,1
0.04380208333333333,0.04760416666666667,0.0309375,0.028489583333333332,0.04734375,0.05869791666666667,0.02578125,0.022552083333333334,1
0.0621875,0.041302083333333336,0.03635416666666667,0.027604166666666666,0.05651041666666667,0.06604166666666667,0.029947916666666668,0.028072916666666666,1
0.05421875,0.04734375,0.04380208333333333,0.031614583333333335,0.06416666666666666,0.09484375,0.03588541666666667,0.028645833333333332,1
0.06916666666666667,0.06072916666666667,0.0409375,0.03197916666666667,0.06760416666666667,0.08979166666666667,0.0440625,0.030677083333333334,1
0.044583333333333336,0.02703125,0.021614583333333333,0.023541666666666666,0.05510416666666667,0.07140625,0.026979166666666665,0.0190625,1
0.091875,0.07510416666666667,0.049114583333333336,0.027395833333333335,0.04286458333333333,0.07510416666666667,0.03296875,0.039635416666666666,1
0.09661458333333334,0.07963541666666667,0.053802083333333334,0.0315625,0.061614583333333334,0.07614583333333333,0.04447916666666667,0.04375,1
0.08770833333333333,0.09520833333333334,0.06411458333333334,0.03328125,0.051875,0.07052083333333334,0.04052083333333333,0.04604166666666667,1
0.12484375,0.1003125,0.06036458333333333,0.029427083333333333,0.06421875,0.0709375,0.038489583333333334,0.054635416666666665,1
0.13619791666666667,0.11828125,0.07911458333333334,0.029479166666666667,0.04359375,0.06270833333333334,0.044375,0.06046875,1
0.02666666666666667,0.029114583333333333,0.041875,0.04677083333333333,0.09078125,0.09682291666666666,0.04765625,0.02984375,2
0.021510416666666667,0.0184375,0.026510416666666668,0.038385416666666665,0.08885416666666666,0.12692708333333333,0.060885416666666664,0.034375,2
0.025989583333333333,0.031041666666666665,0.0378125,0.03958333333333333,0.08317708333333333,0.11671875,0.06338541666666667,0.0446875,2
0.028541666666666667,0.03234375,0.04828125,0.039114583333333335,0.07989583333333333,0.08552083333333334,0.04640625,0.023854166666666666,2
0.020833333333333332,0.025416666666666667,0.03723958333333333,0.043854166666666666,0.08536458333333333,0.09828125,0.05484375,0.03578125,2
0.023020833333333334,0.020677083333333332,0.03166666666666667,0.045989583333333334,0.11130208333333333,0.13239583333333332,0.06338541666666667,0.03979166666666667,2
0.014427083333333333,0.015364583333333333,0.019583333333333335,0.02359375,0.04807291666666667,0.06484375,0.027447916666666666,0.025625,2
0.02859375,0.03609375,0.054739583333333335,0.03822916666666667,0.10166666666666667,0.12489583333333333,0.07432291666666667,0.04890625,2
0.0246875,0.043645833333333335,0.05364583333333333,0.03380208333333334,0.06677083333333333,0.10473958333333333,0.0421875,0.029322916666666667,2
0.022239583333333333,0.04171875,0.065,0.03661458333333333,0.0778125,0.07796875,0.051666666666666666,0.030833333333333334,2
0.0334375,0.07416666666666667,0.07947916666666667,0.02578125,0.058229166666666665,0.09177083333333333,0.0396875,0.031302083333333335,2
0.07536458333333333,0.10119791666666667,0.10932291666666667,0.033489583333333336,0.058958333333333335,0.09182291666666667,0.05005208333333333,0.036770833333333336,2
0.053697916666666665,0.0484375,0.07229166666666667,0.031822916666666666,0.04182291666666667,0.05604166666666666,0.03208333333333333,0.025989583333333333,2
0.02890625,0.03057291666666667,0.04,0.0234375,0.044895833333333336,0.06114583333333334,0.03526041666666667,0.029114583333333333,2
0.053385416666666664,0.07057291666666667,0.11677083333333334,0.020052083333333335,0.031145833333333334,0.04765625,0.031614583333333335,0.029166666666666667,2
0.05520833333333333,0.05552083333333333,0.10302083333333334,0.021666666666666667,0.04,0.050729166666666665,0.03796875,0.03369791666666667,2
0.0525,0.08296875,0.10661458333333333,0.020520833333333332,0.036458333333333336,0.055572916666666666,0.03411458333333333,0.027291666666666665,2
0.08140625,0.09875,0.11864583333333334,0.023697916666666666,0.040989583333333336,0.0665625,0.0371875,0.03375,2
0.093125,0.11869791666666667,0.12208333333333334,0.022083333333333333,0.02484375,0.04052083333333333,0.034375,0.03609375,2
0.061875,0.09020833333333333,0.10052083333333334,0.01859375,0.03640625,0.053125,0.030208333333333334,0.030885416666666665,2
0.08723958333333333,0.09588541666666667,0.12046875,0.02296875,0.03421875,0.05604166666666666,0.028958333333333332,0.03265625,2
0.06072916666666667,0.03770833333333334,0.03567708333333333,0.02359375,0.060520833333333336,0.08598958333333333,0.048177083333333336,0.03526041666666667,2
0.043125,0.02625,0.035,0.043333333333333335,0.09036458333333333,0.13666666666666666,0.06598958333333334,0.03958333333333333,2
0.023802083333333335,0.022239583333333333,0.03145833333333333,0.04973958333333333,0.09744791666666666,0.12609375,0.08421875,0.03390625,2
0.025416666666666667,0.021302083333333333,0.02671875,0.03895833333333333,0.10911458333333333,0.14223958333333334,0.06510416666666667,0.038125,2
0.03359375,0.029583333333333333,0.04770833333333333,0.06291666666666666,0.1175,0.16713541666666668,0.09796875,0.046875,2
0.025,0.0271875,0.043645833333333335,0.05291666666666667,0.11583333333333333,0.11572916666666666,0.07453125,0.03177083333333333,2
0.0290625,0.04177083333333333,0.04942708333333334,0.03166666666666667,0.07447916666666667,0.10583333333333333,0.05572916666666667,0.04161458333333334,2
0.04453125,0.07489583333333333,0.11161458333333334,0.04213541666666667,0.09807291666666666,0.07885416666666667,0.07520833333333334,0.04583333333333333,2
0.03411458333333333,0.06041666666666667,0.06828125,0.02296875,0.0409375,0.05765625,0.038385416666666665,0.028489583333333332,2
0.11223958333333334,0.1221875,0.05234375,0.044375,0.056666666666666664,0.10447916666666666,0.04640625,0.06854166666666667,3
0.08765625,0.101875,0.044947916666666664,0.031041666666666665,0.042604166666666665,0.08796875,0.04046875,0.04729166666666667,3
0.149375,0.13119791666666666,0.06973958333333333,0.05286458333333333,0.06291666666666666,0.115,0.05317708333333333,0.09916666666666667,3
0.11447916666666667,0.12296875,0.06114583333333334,0.04145833333333333,0.06046875,0.11932291666666667,0.055,0.07479166666666667,3
0.12109375,0.1159375,0.04421875,0.0409375,0.05911458333333333,0.11302083333333333,0.052395833333333336,0.08598958333333333,3
0.09802083333333333,0.09895833333333333,0.048489583333333336,0.03578125,0.057604166666666665,0.11098958333333334,0.04963541666666667,0.05578125,3
0.06927083333333334,0.07598958333333333,0.038072916666666665,0.027864583333333335,0.0503125,0.11614583333333334,0.043645833333333335,0.05119791666666667,3
0.09744791666666666,0.08380208333333333,0.0490625,0.0353125,0.04151041666666667,0.07333333333333333,0.03239583333333333,0.04640625,3
0.07869791666666667,0.07484375,0.0296875,0.023645833333333335,0.04442708333333333,0.09276041666666666,0.033854166666666664,0.03770833333333334,3
0.09411458333333333,0.08572916666666666,0.02859375,0.02359375,0.03203125,0.06067708333333333,0.029739583333333333,0.042916666666666665,3
0.10854166666666666,0.13744791666666667,0.03864583333333333,0.02359375,0.034375,0.041875,0.036041666666666666,0.040364583333333336,3
0.115,0.12916666666666668,0.03854166666666667,0.02640625,0.041666666666666664,0.07270833333333333,0.041666666666666664,0.05489583333333333,3
0.17770833333333333,0.19380208333333335,0.048854166666666664,0.03588541666666667,0.04677083333333333,0.07744791666666667,0.07333333333333333,0.0740625,3
0.08458333333333333,0.11901041666666666,0.035520833333333335,0.026927083333333334,0.04052083333333333,0.08854166666666667,0.051770833333333335,0.04859375,3
0.1353125,0.15708333333333332,0.042083333333333334,0.02859375,0.056927083333333336,0.11104166666666666,0.063125,0.06385416666666667,3
0.10776041666666666,0.1228125,0.03401041666666667,0.027083333333333334,0.0590625,0.10552083333333333,0.07036458333333333,0.051875,3
0.09776041666666667,0.12182291666666667,0.028697916666666667,0.029895833333333333,0.060260416666666664,0.11,0.05994791666666666,0.045208333333333336,3
0.11411458333333334,0.07604166666666666,0.04359375,0.035625,0.07026041666666667,0.14333333333333334,0.07567708333333334,0.0703125,3
0.09984375,0.10505208333333334,0.027291666666666665,0.023854166666666666,0.053802083333333334,0.10947916666666667,0.0475,0.048177083333333336,3
0.130625,0.0803125,0.037135416666666664,0.030052083333333333,0.05130208333333333,0.08109375,0.05427083333333333,0.05713541666666667,3
0.15171875,0.10098958333333333,0.039114583333333335,0.030260416666666668,0.055052083333333335,0.07614583333333333,0.05796875,0.05880208333333333,3
0.13755208333333332,0.08364583333333334,0.040364583333333336,0.0290625,0.055,0.09682291666666666,0.05395833333333333,0.06520833333333333,3
0.1390625,0.0915625,0.04307291666666667,0.02671875,0.0515625,0.06890625,0.06125,0.054635416666666665,3
0.1225,0.06640625,0.05265625,0.029635416666666668,0.04114583333333333,0.08052083333333333,0.038072916666666665,0.052395833333333336,3
0.055052083333333335,0.05182291666666667,0.01953125,0.020625,0.03598958333333333,0.07458333333333333,0.035833333333333335,0.030416666666666668,3
0.07994791666666666,0.05067708333333333,0.03135416666666667,0.023958333333333335,0.03401041666666667,0.07708333333333334,0.03588541666666667,0.03989583333333333,3
0.08046875,0.05817708333333333,0.05609375,0.030833333333333334,0.06125,0.0940625,0.046197916666666665,0.04645833333333333,3
0.09296875,0.06838541666666667,0.035208333333333335,0.028489583333333332,0.0378125,0.06567708333333333,0.03208333333333333,0.038125,3
0.07880208333333333,0.05286458333333333,0.035,0.02953125,0.04151041666666667,0.076875,0.03265625,0.07671875,3
0.06333333333333334,0.051458333333333335,0.03177083333333333,0.03046875,0.06333333333333334,0.10598958333333333,0.06739583333333334,0.0459375,3
0.0721875,0.052760416666666664,0.027552083333333335,0.025625,0.024010416666666666,0.0640625,0.03,0.05078125,4
0.04265625,0.028697916666666667,0.019947916666666666,0.0225,0.03145833333333333,0.09796875,0.04286458333333333,0.040989583333333336,4
0.09098958333333333,0.054427083333333334,0.02859375,0.0225,0.022708333333333334,0.07604166666666666,0.03135416666666667,0.06786458333333334,4
0.09046875,0.0696875,0.034375,0.026302083333333334,0.03015625,0.09484375,0.036041666666666666,0.06317708333333333,4
0.070625,0.051354166666666666,0.026822916666666665,0.024010416666666666,0.035104166666666665,0.08755208333333334,0.03411458333333333,0.05260416666666667,4
0.09791666666666667,0.05880208333333333,0.031875,0.025260416666666667,0.025625,0.06447916666666667,0.024010416666666666,0.045572916666666664,4
0.11651041666666667,0.0740625,0.035,0.029322916666666667,0.02890625,0.08057291666666666,0.031041666666666665,0.04567708333333333,4
0.05385416666666667,0.04432291666666666,0.028697916666666667,0.027552083333333335,0.03375,0.07770833333333334,0.03135416666666667,0.03984375,4
0.047552083333333335,0.0384375,0.022708333333333334,0.018177083333333333,0.023125,0.07416666666666667,0.024739583333333332,0.045260416666666664,4
0.08463541666666667,0.05984375,0.029739583333333333,0.02640625,0.022447916666666668,0.04479166666666667,0.02390625,0.05541666666666667,4
0.0978125,0.07666666666666666,0.043333333333333335,0.033854166666666664,0.031927083333333335,0.06515625,0.03296875,0.07067708333333333,4
0.08729166666666667,0.06390625,0.02921875,0.0253125,0.030885416666666665,0.07807291666666667,0.03421875,0.09260416666666667,4
0.12421875,0.06859375,0.041302083333333336,0.034270833333333334,0.028958333333333332,0.06583333333333333,0.04109375,0.179375,4
0.06505208333333333,0.044583333333333336,0.02390625,0.024791666666666667,0.022239583333333333,0.06229166666666667,0.024427083333333332,0.06276041666666667,4
0.0903125,0.050625,0.025052083333333332,0.024166666666666666,0.031822916666666666,0.09083333333333334,0.03203125,0.06822916666666666,4
0.084375,0.05520833333333333,0.03177083333333333,0.02640625,0.028802083333333332,0.07932291666666667,0.030833333333333334,0.07713541666666666,4
0.12869791666666666,0.08947916666666667,0.044635416666666664,0.035416666666666666,0.03244791666666667,0.07166666666666667,0.029895833333333333,0.08973958333333333,4
0.07317708333333334,0.06375,0.03859375,0.036458333333333336,0.04052083333333333,0.10270833333333333,0.03619791666666667,0.059479166666666666,4
0.12916666666666668,0.06625,0.027916666666666666,0.023177083333333334,0.025833333333333333,0.08182291666666666,0.02796875,0.05776041666666667,4
0.11161458333333334,0.08463541666666667,0.03802083333333333,0.028697916666666667,0.029375,0.07552083333333333,0.02953125,0.06828125,4
0.12104166666666667,0.0746875,0.03494791666666667,0.0309375,0.032552083333333336,0.09489583333333333,0.030885416666666665,0.06458333333333334,4
0.08765625,0.06744791666666666,0.03635416666666667,0.031510416666666666,0.048802083333333336,0.10390625,0.03953125,0.06651041666666667,4
0.12885416666666666,0.10473958333333333,0.036145833333333335,0.029583333333333333,0.029322916666666667,0.07052083333333334,0.031927083333333335,0.07572916666666667,4
0.11765625,0.07072916666666666,0.034166666666666665,0.028802083333333332,0.03229166666666667,0.07932291666666667,0.043854166666666666,0.08447916666666666,4
0.15880208333333334,0.09916666666666667,0.042395833333333334,0.029479166666666667,0.027604166666666666,0.07494791666666667,0.026770833333333334,0.08760416666666666,4
0.09307291666666667,0.060885416666666664,0.040625,0.025677083333333333,0.027916666666666666,0.07286458333333333,0.02578125,0.05765625,4
0.12661458333333334,0.08588541666666667,0.045989583333333334,0.03760416666666667,0.03760416666666667,0.08447916666666666,0.03328125,0.07609375,4
0.13536458333333334,0.08838541666666666,0.041354166666666664,0.03,0.0275,0.054635416666666665,0.033541666666666664,0.09416666666666666,4
0.09864583333333334,0.055625,0.028489583333333332,0.023854166666666666,0.033125,0.06494791666666666,0.02609375,0.060625,4
0.13223958333333333,0.08276041666666667,0.03723958333333333,0.028072916666666666,0.03270833333333333,0.05953125,0.030625,0.08489583333333334,4
0.0090625,0.009739583333333333,0.010052083333333333,0.010208333333333333,0.010104166666666666,0.009947916666666667,0.00953125,0.00984375,5
0.009791666666666667,0.009739583333333333,0.010260416666666666,0.01046875,0.010520833333333333,0.009010416666666667,0.010104166666666666,0.009791666666666667,5
0.009322916666666667,0.00984375,0.010052083333333333,0.009791666666666667,0.01,0.009739583333333333,0.009322916666666667,0.009739583333333333,5
0.00953125,0.009375,0.009583333333333333,0.009739583333333333,0.010677083333333334,0.010833333333333334,0.010260416666666666,0.0103125,5
0.010104166666666666,0.009739583333333333,0.01046875,0.009791666666666667,0.011041666666666667,0.00984375,0.009635416666666667,0.009583333333333333,5
0.008958333333333334,0.00890625,0.01015625,0.008958333333333334,0.010208333333333333,0.009375,0.009322916666666667,0.010364583333333333,5
0.0096875,0.010260416666666666,0.009635416666666667,0.00859375,0.0103125,0.009375,0.00984375,0.010208333333333333,5
0.00875,0.008958333333333334,0.01015625,0.009270833333333334,0.010260416666666666,0.009791666666666667,0.009947916666666667,0.010104166666666666,5
0.009583333333333333,0.009583333333333333,0.010104166666666666,0.01015625,0.009427083333333334,0.009635416666666667,0.010052083333333333,0.009635416666666667,5
0.0090625,0.008697916666666666,0.009114583333333334,0.010364583333333333,0.009739583333333333,0.0096875,0.015416666666666667,0.01296875,5
0.009375,0.009375,0.0096875,0.010260416666666666,0.009895833333333333,0.01015625,0.01640625,0.01796875,5
0.00953125,0.009791666666666667,0.010104166666666666,0.010729166666666666,0.010364583333333333,0.0090625,0.01,0.013385416666666667,5
0.009635416666666667,0.00921875,0.00984375,0.01015625,0.009375,0.00921875,0.009010416666666667,0.010260416666666666,5
0.009322916666666667,0.009322916666666667,0.009739583333333333,0.010729166666666666,0.011197916666666667,0.00875,0.00953125,0.009427083333333334,5
0.009270833333333334,0.00953125,0.0096875,0.009583333333333333,0.010208333333333333,0.009114583333333334,0.00921875,0.011145833333333334,5
0.009635416666666667,0.00984375,0.010572916666666666,0.0103125,0.010208333333333333,0.008802083333333334,0.00953125,0.010104166666666666,5
0.008958333333333334,0.009791666666666667,0.00953125,0.01046875,0.00953125,0.009895833333333333,0.009479166666666667,0.010416666666666666,5
0.009479166666666667,0.009114583333333334,0.01,0.01,0.009479166666666667,0.009114583333333334,0.009895833333333333,0.01015625,5
0.009479166666666667,0.0090625,0.010729166666666666,0.009895833333333333,0.009375,0.010052083333333333,0.00984375,0.01015625,5
0.0090625,0.00890625,0.0096875,0.009166666666666667,0.009583333333333333,0.009427083333333334,0.009479166666666667,0.009479166666666667,5
0.009583333333333333,0.009739583333333333,0.0103125,0.009583333333333333,0.0096875,0.009270833333333334,0.01,0.009739583333333333,5
0.009583333333333333,0.009479166666666667,0.01046875,0.010416666666666666,0.009635416666666667,0.008541666666666666,0.00921875,0.01015625,5
0.009375,0.009114583333333334,0.009739583333333333,0.01015625,0.010052083333333333,0.008541666666666666,0.009270833333333334,0.00953125,5
0.008802083333333334,0.009479166666666667,0.010260416666666666,0.010364583333333333,0.0096875,0.009427083333333334,0.01046875,0.009427083333333334,5
0.00890625,0.009114583333333334,0.00921875,0.0103125,0.01,0.009895833333333333,0.009479166666666667,0.009322916666666667,5
0.009635416666666667,0.0096875,0.00953125,0.00953125,0.010885416666666667,0.010104166666666666,0.009895833333333333,0.00984375,5
0.009010416666666667,0.008645833333333333,0.009895833333333333,0.009895833333333333,0.010520833333333333,0.008854166666666666,0.00953125,0.00953125,5
0.009635416666666667,0.00875,0.01,0.009479166666666667,0.010052083333333333,0.009270833333333334,0.00953125,0.010208333333333333,5
0.00921875,0.009947916666666667,0.009739583333333333,0.009583333333333333,0.009791666666666667,0.009375,0.010104166666666666,0.00953125,5
0.008645833333333333,0.009166666666666667,0.009947916666666667,0.009427083333333334,0.010260416666666666,0.00953125,0.009791666666666667,0.0096875,5
0.160625,0.060520833333333336,0.0371875,0.08796875,0.15744791666666666,0.10359375,0.07223958333333333,0.1715625,0
0.17947916666666666,0.07234375,0.0471875,0.08625,0.15484375,0.10109375,0.0871875,0.13640625,0
0.20026041666666666,0.08296875,0.05119791666666667,0.07640625,0.12098958333333333,0.11630208333333333,0.06604166666666667,0.14828125,0
0.16645833333333335,0.08635416666666666,0.05817708333333333,0.10479166666666667,0.14817708333333332,0.14421875,0.08203125,0.10505208333333334,0
0.14546875,0.0534375,0.06432291666666666,0.11989583333333333,0.10140625,0.1578125,0.07385416666666667,0.13401041666666666,0
0.08760416666666666,0.07223958333333333,0.04088541666666667,0.03380208333333334,0.11260416666666667,0.07609375,0.03380208333333334,0.061927083333333334,0
0.04796875,0.07380208333333334,0.040364583333333336,0.0415625,0.14973958333333334,0.10416666666666667,0.03635416666666667,0.05723958333333334,0
0.09135416666666667,0.0696875,0.034791666666666665,0.05015625,0.19151041666666666,0.12135416666666667,0.052708333333333336,0.08515625,0
0.12838541666666667,0.06390625,0.03854166666666667,0.04869791666666667,0.05880208333333333,0.14213541666666665,0.08166666666666667,0.13614583333333333,0
0.168125,0.06005208333333333,0.04567708333333333,0.08869791666666667,0.1584375,0.1046875,0.10322916666666666,0.13791666666666666,0
0.14854166666666666,0.08598958333333333,0.056302083333333336,0.08734375,0.18239583333333334,0.1378125,0.07510416666666667,0.125625,0
0.156875,0.0534375,0.0340625,0.05645833333333333,0.14098958333333333,0.13151041666666666,0.06942708333333333,0.1409375,0
0.16192708333333333,0.06473958333333334,0.04921875,0.07302083333333333,0.15875,0.16,0.08604166666666667,0.1475,0
0.19510416666666666,0.05859375,0.03619791666666667,0.071875,0.14010416666666667,0.11354166666666667,0.09494791666666667,0.16161458333333334,0
0.15916666666666668,0.059479166666666666,0.0359375,0.07296875,0.08817708333333334,0.07890625,0.10192708333333333,0.15098958333333334,0
0.24796875,0.060260416666666664,0.043125,0.09458333333333334,0.10723958333333333,0.11401041666666667,0.1175,0.23697916666666666,0
0.15145833333333333,0.054947916666666666,0.032135416666666666,0.04932291666666667,0.07786458333333333,0.07890625,0.06104166666666667,0.12703125,0
0.15458333333333332,0.04203125,0.02421875,0.024322916666666666,0.04348958333333333,0.0575,0.06828125,0.1496875,0
0.19447916666666668,0.07697916666666667,0.0521875,0.08776041666666666,0.1234375,0.14041666666666666,0.07541666666666667,0.12479166666666666,0
0.16494791666666667,0.07828125,0.04583333333333333,0.05453125,0.14458333333333334,0.13473958333333333,0.06036458333333333,0.12098958333333333,0
0.12989583333333332,0.08734375,0.046614583333333334,0.050729166666666665,0.169375,0.13848958333333333,0.07286458333333333,0.15369791666666666,0
0.14177083333333335,0.10182291666666667,0.05447916666666667,0.05625,0.15682291666666667,0.14177083333333335,0.05739583333333333,0.1296875,0
0.11078125,0.04625,0.03302083333333333,0.055572916666666666,0.12505208333333334,0.08302083333333334,0.051458333333333335,0.10390625,0
0.17119791666666667,0.1003125,0.06739583333333334,0.09572916666666667,0.1603125,0.12296875,0.11270833333333333,0.13432291666666665,0
0.16229166666666667,0.07239583333333334,0.053385416666666664,0.054427083333333334,0.12260416666666667,0.12385416666666667,0.06848958333333334,0.12375,0
0.15411458333333333,0.05197916666666667,0.0384375,0.045260416666666664,0.103125,0.12572916666666667,0.06901041666666667,0.14140625,0
0.15083333333333335,0.039427083333333335,0.028958333333333332,0.027604166666666666,0.08197916666666667,0.09109375,0.06765625,0.12494791666666667,0
0.12776041666666665,0.069375,0.04515625,0.03958333333333333,0.10567708333333334,0.10307291666666667,0.06958333333333333,0.16786458333333334,0
0.16786458333333334,0.07734375,0.04546875,0.048541666666666664,0.09807291666666666,0.1009375,0.10364583333333334,0.16651041666666666,0
0.08473958333333333,0.0578125,0.033489583333333336,0.04307291666666667,0.12020833333333333,0.10302083333333334,0.0865625,0.12890625,0
0.07953125,0.03854166666666667,0.0315625,0.08822916666666666,0.18854166666666666,0.07640625,0.07338541666666666,0.18411458333333333,1
0.018020833333333333,0.027395833333333335,0.04729166666666667,0.16260416666666666,0.23791666666666667,0.12244791666666667,0.04359375,0.030625,1
0.09322916666666667,0.023958333333333335,0.017291666666666667,0.023177083333333334,0.04994791666666667,0.04223958333333333,0.04958333333333333,0.17307291666666666,1
0.032552083333333336,0.038072916666666665,0.038177083333333334,0.07864583333333333,0.26625,0.12067708333333334,0.055625,0.08286458333333334,1
0.04328125,0.02703125,0.025052083333333332,0.0590625,0.18348958333333334,0.09223958333333333,0.03609375,0.080625,1
0.09385416666666667,0.02625,0.019322916666666665,0.026354166666666668,0.064375,0.04171875,0.054114583333333334,0.18677083333333333,1
0.02328125,0.03526041666666667,0.04973958333333333,0.13557291666666665,0.28010416666666665,0.16817708333333334,0.055989583333333336,0.02875,1
0.09114583333333333,0.03,0.018125,0.019427083333333334,0.04088541666666667,0.03260416666666666,0.050208333333333334,0.21041666666666667,1
0.0403125,0.03364583333333333,0.05026041666666667,0.16864583333333333,0.30135416666666665,0.12010416666666666,0.055260416666666666,0.05776041666666667,1
0.09770833333333333,0.024583333333333332,0.021927083333333333,0.05609375,0.1278125,0.07,0.04348958333333333,0.11552083333333334,1
0.20078125,0.036041666666666666,0.02375,0.038489583333333334,0.08875,0.04317708333333333,0.059583333333333335,0.24505208333333334,1
0.01885416666666667,0.026822916666666665,0.043229166666666666,0.17671875,0.30661458333333336,0.14375,0.046875,0.030677083333333334,1
0.15296875,0.0328125,0.03145833333333333,0.07604166666666666,0.10911458333333333,0.06604166666666667,0.07328125,0.1846875,1
0.22020833333333334,0.04541666666666667,0.03890625,0.09921875,0.13177083333333334,0.07494791666666667,0.07166666666666667,0.2521875,1
0.07734375,0.03671875,0.0625,0.22880208333333332,0.2559375,0.18203125,0.06796875,0.07151041666666667,1
0.1690625,0.03057291666666667,0.0259375,0.07380208333333334,0.17213541666666668,0.06822916666666666,0.05234375,0.15619791666666666,1
0.15510416666666665,0.03640625,0.020416666666666666,0.026822916666666665,0.056927083333333336,0.04223958333333333,0.0578125,0.2590104166666667,1
0.05098958333333333,0.03057291666666667,0.02796875,0.06333333333333334,0.14140625,0.0571875,0.05026041666666667,0.14703125,1
0.04703125,0.024583333333333332,0.024791666666666667,0.06604166666666667,0.23552083333333335,0.11109375,0.047552083333333335,0.06692708333333333,1
0.03270833333333333,0.018385416666666668,0.025729166666666668,0.07838541666666667,0.169375,0.06817708333333333,0.0421875,0.07348958333333333,1
0.08755208333333334,0.030520833333333334,0.030208333333333334,0.073125,0.11270833333333333,0.06692708333333333,0.054322916666666665,0.158125,1
0.1646875,0.0325,0.018125,0.03432291666666667,0.06145833333333333,0.03921875,0.04958333333333333,0.195,1
0.1121875,0.026875,0.02953125,0.0871875,0.11630208333333333,0.05942708333333333,0.047135416666666666,0.19296875,1
0.08473958333333333,0.0453125,0.03375,0.10260416666666666,0.20703125,0.09114583333333333,0.04895833333333333,0.10083333333333333,1
0.020104166666666666,0.028333333333333332,0.05026041666666667,0.15661458333333333,0.28140625,0.1346875,0.06145833333333333,0.03729166666666667,1
0.0296875,0.0196875,0.032864583333333336,0.13270833333333334,0.17432291666666666,0.10911458333333333,0.05026041666666667,0.061197916666666664,1
0.12713541666666667,0.029583333333333333,0.0171875,0.03166666666666667,0.04515625,0.031875,0.05677083333333333,0.2284375,1
0.11697916666666666,0.031145833333333334,0.029739583333333333,0.07,0.13119791666666666,0.0859375,0.053385416666666664,0.14484375,1
0.016510416666666666,0.023854166666666666,0.036041666666666666,0.1240625,0.23291666666666666,0.11598958333333333,0.046197916666666665,0.029791666666666668,1
0.028958333333333332,0.02411458333333333,0.027395833333333335,0.08786458333333333,0.15833333333333333,0.07885416666666667,0.04729166666666667,0.05213541666666666,1
0.01546875,0.019791666666666666,0.034583333333333334,0.14427083333333332,0.21302083333333333,0.09026041666666666,0.03203125,0.019635416666666666,2
0.015364583333333333,0.018333333333333333,0.03244791666666667,0.14453125,0.17458333333333334,0.11307291666666666,0.033125,0.021041666666666667,2
0.011770833333333333,0.019375,0.043645833333333335,0.14864583333333334,0.17625,0.16130208333333335,0.03609375,0.018541666666666668,2
0.03651041666666666,0.0240625,0.024322916666666666,0.07984375,0.11677083333333334,0.09067708333333334,0.04546875,0.1246875,2
0.03640625,0.026510416666666668,0.026770833333333334,0.06307291666666667,0.11901041666666666,0.07776041666666667,0.04359375,0.11255208333333333,2
0.024322916666666666,0.019114583333333334,0.01484375,0.025572916666666667,0.10109375,0.0709375,0.02921875,0.08145833333333333,2
0.014947916666666667,0.021927083333333333,0.017447916666666667,0.028229166666666666,0.19265625,0.06796875,0.0303125,0.04833333333333333,2
0.02296875,0.0228125,0.028541666666666667,0.05583333333333333,0.21619791666666666,0.1109375,0.036145833333333335,0.0609375,2
0.0325,0.020729166666666667,0.0215625,0.03703125,0.16791666666666666,0.09302083333333333,0.03859375,0.13598958333333333,2
0.05265625,0.034375,0.039947916666666666,0.11875,0.12677083333333333,0.104375,0.05151041666666667,0.10385416666666666,2
0.04338541666666667,0.02453125,0.033541666666666664,0.10447916666666666,0.14192708333333334,0.09557291666666666,0.05734375,0.11776041666666667,2
0.05489583333333333,0.029895833333333333,0.030677083333333334,0.08744791666666667,0.14041666666666666,0.09442708333333333,0.05786458333333333,0.13,2
